X,Y,Z
10367.38,19263.93,53.887
12099.944,22696.371,27.347
12692.945,17745.66,209.215
14015.35,22497.773,48.388
8256.521,23503.631,44.252
8896.431,20963.428,-9.335
13054.819,26809.191,7.871
14246.368,22529.086,47.14
16874.879,26182.518,-24.266
5825.164,14652.385,-34.523
8228.713,23604.176,4.65
8314.655,22122.479,48.055
11677.771,23234.18,252.833
15564.882,22716.689,100.763
16331.091,16397.189,86.801
16861.812,26191.779,10.52
5821.837,14652.665,35.767
5811.894,18736.246,-44.346
6804.64,21310.428,51.456
7200.881,16907.818,-42.477
9860.622,21311.568,-32.491
10257.123,19315.697,81.011
11680.091,23240.545,174.491
12190.11,17545.902,118.935
12895.509,17878.414,409.973
14690.261,24580.67,-3.59
15764.258,26220.391,2.072
16801.873,16593.502,42.316
6731.645,23450.096,12.315
7974.256,16653.383,26.644
9005.452,15321.762,-2.218
11010.751,19121.668,203.498
12603.359,16819.318,71.263
13448.531,16654.047,-29.875
15251.531,24477.191,28.617
15894.498,26253.047,24.382
16019.482,16253.132,73.874
7248.19,20718.613,24.015
8985.438,15314.145,43.865
9178.097,20131.916,-29.946
9800.312,25670.35,19.334
10578.69,18063.859,63.522
11518.087,24943.18,-10.27
12093.646,16094.483,-11.008
12042.228,19262.08,80.004
12768.152,23123.072,-3.8
13117.885,26690.941,29.337
15257.673,24480.709,37.288
7327.815,14795.476,244.358
8309.443,16914.512,89.534
10988.275,19108.75,87.583
16244.689,17398.332,48.419
6275.775,20010.92,69.228
6965.772,21980.514,124.862
14418.209,22320.631,119.848
16437.141,27937.189,30.035
5480.797,17824.877,-4.727
8149.595,23603.277,-18.862
8553.091,15198.423,37.622
11546.858,24896.336,29.11
12068.85,19185.58,86.015
13243.728,21876.814,200.46
13489.896,21036.705,114.028
14887.809,17168.104,178.546
16739.914,25356.01,28.087
6881.301,21161.9,24.904
7265.804,14830.658,165.932
8546.446,15210.21,201.9
8721.979,22570.119,-15.447
9842.805,21313.793,45.388
10404.997,19249.467,78.568
11994.044,19921.406,-24.05
12526.526,23375.439,20.793
12563.796,25762.27,0.255
15223.234,22119.115,-36.208
16354.26,27258.1,111.575
16734.039,25367.691,25.491
7257.069,20629.293,29.332
7328.25,14791.036,88.699
10965.605,19173.965,59.225
12577.043,25793.707,47.894
14537.206,15510.158,16.907
16343.449,27232.447,74.025
7611.775,15586.411,-10.889
7802.622,16585.402,14.639
8007.016,18825.205,56.979
8423.069,23654.6,-36.226
8477.84,15199.057,-19.438
9071.229,16486.318,84.584
9751.152,21874.035,70.94
11334.218,15992.049,128.376
15033.067,23343.773,-8.27
16212.518,24465.803,50.374
16439.809,27240.615,51.266
7652.961,14259.456,38.436
7813.636,16549.691,-20.673
7999.453,18848.703,39.082
8791.177,15736.046,84.289
9540.144,22488.361,59.062
11366.014,19649.645,7.104
12072.119,14342.232,5.894
15017.113,23366.258,131.708
15100.294,21607.258,347.857
15528.372,20123.932,10.582
15859.606,26334.91,9.006
16756.816,15660.219,136.991
7089.13,19417.24,31.815
9499.776,19193.451,59.275
12061.762,17467.619,64.837
14037.075,24447.822,34.695
16895.934,19772.264,68.565
6024.646,18349.49,112.802
6103.777,20471.453,-17.269
7229.808,16000.002,0.943
7317.565,16959.883,9.71
9506.979,19189.445,25.256
16034.955,23794.77,57.25
5607.812,13843.214,43.993
6800.494,21276.572,-19.785
7888.268,19198.293,33.848
9919.237,15325.092,27.156
10147.895,23697.836,33.839
14554.748,15492.669,35.233
14715.01,24624.648,81.599
14673.848,25952.299,-39.375
6017.778,18707.998,-42.702
9302.625,18869.361,231.889
9456.273,20552.816,5.962
11232.504,24641.572,17.556
11901.961,16998.711,29.701
12225.013,21853.438,162.426
14005.862,24320.85,8.429
14635.785,27868.688,349.462
14712.989,24621.58,55.393
4933.694,17746.01,18.284
7498.786,18188.375,45.249
9220.833,25098.795,12.405
11224.185,24637.895,-3.21
11354.594,18697.828,116.631
14013.583,24340.463,-25.701
15180.939,21042.404,130.958
16147.776,23989.131,26.907
16551.301,15851.182,13.693
16897.775,17527.605,43.632
5127.028,18192.127,428.198
7506.789,16487.502,68.371
9219.397,25116.068,48.381
12076.586,25130.59,13.905
13655.548,17151.973,73.694
14096.546,19457.588,69.466
14095.357,26975.23,166.38
14903.044,17857.801,-14.938
15156.627,21049.779,132.166
15759.634,26303.934,69.269
16127.721,23946.969,70.476
16340.468,16371.227,26.778
5872.034,14572.988,29.123
12015.824,19985.506,276.019
12343.258,14669.535,155.44
13058.613,26764.42,-32.919
14108.504,19456.512,307.547
16229.853,15791.315,222.2
16977.982,20535.262,153.84
4286.405,15133.202,58.094
5868.906,14578.401,7.164
6782.934,21277.785,54.386
7953.871,19677.277,110.732
8863.878,15821.59,54.411
10209.763,13896.935,166.802
10553.85,18134.352,14.29
14090.61,26814.834,28.334
14446.038,17954.223,19.789
14989.441,23281.727,8.103
16550.529,15721.521,2.104
7173.883,14972.642,60.158
7188.78,24313.07,69.8
7687.726,18987.203,20.326
8476.61,14031.548,92.061
9556.01,17037.658,10.136
9909.063,15304.709,34.206
10062.533,19528.836,1.224
12014.628,19991.633,71.07
12090.118,22704.842,89.727
13615.965,16547.438,504.036
13945.055,27459.143,67.529
15105.738,21540.584,116.787
16407.955,27974.502,77.733
16556.162,15737.812,75.397
5004.143,19870.768,147.852
7764.463,15396.172,53.398
10592.696,24039.234,68.643
11980.628,19982.234,265.768
13668.716,22480.145,37.312
16749.922,14186.177,228.741
6891.936,15628.009,14.95
7072.139,16640.188,417.865
7713.952,22815.906,21.469
8414.871,20789.443,-2.579
8910.063,15395.303,-16.698
9939.014,15323.828,2.763
11548.188,20860.74,168.92
13735.927,23253.229,1.144
14964.738,23529.037,7.858
15086.564,22091.523,60.381
16763.053,14211.732,245.522
7331.96,14802.826,502.438
8773.167,22638.465,3.579
8845.191,21059.754,-21.514
9054.559,17709.727,70.327
9943.788,21612.25,126.307
11852.905,17347.623,87.427
12297.62,15083.697,80.927
13989.811,19496.816,64.973
14431.296,17954.721,45.487
4855.207,15471.504,70.535
6120.08,18745.211,280.981
6898.577,15655.651,34.741
7340.799,14807.928,81.371
8786.256,22800.578,-26.698
8887.431,14569.959,18.55
9836.127,13859.37,-5.435
13974.76,19509.939,77.866
15980.442,26293.734,60.976
16767.875,26134.961,-24.414
9025.847,17590.68,94.322
12364.185,19321.242,-22.804
12561.78,25797.24,41.974
13209.104,26820.105,3.393
14991.168,25586.51,113.189
5440.086,20608.93,439.332
7291.595,20558.576,45.551
7343.743,14803.016,36.786
12510.353,25892.67,63.02
16003.025,23712.133,96.497
6792.512,15897.105,54.816
7076.867,14920.57,57.287
9984.719,15498.868,99.341
10082.355,17282.547,41.269
10501.355,19907.623,-37.634
12088.928,24861.086,2.555
12451.277,23405.436,0.148
13751.928,26427.152,130.806
14131.341,20382.938,45.182
15221.746,22148.588,43.471
16013.254,23734.023,87.275
6831.821,15793.408,24.692
9272.182,18755.062,123.04
14090.417,24401.172,145.171
8286.306,16943.738,53.418
8268.473,22180.262,35.464
8236.782,23589.135,-0.653
8570.525,24640.701,122.498
8817.285,15742.199,-0.318
8894.646,21049.221,-19.136
12626.559,18247.533,66.533
14755.596,17739.67,47.562
16361.858,27322.947,56.565
5621.495,22084.508,59.97
5902.244,14596.112,62.801
7154.04,21816.346,22.568
7275.604,16864.959,156.744
7802.329,19218.965,-7.729
8575.541,24641.852,56.961
9380.52,17715.164,170.378
12143.922,21905.922,243.396
13439.2,18167.387,76.896
13576.97,21133.857,-1.946
15008.77,23381.203,32
14961.473,25679.914,40.661
16129.983,23844.566,19.712
7254.769,16843.301,202.9
7252.844,20609.053,-0.963
7797.031,19213.068,52.736
9006.82,23005.77,71.408
9366.74,17778.967,-38.987
15932.27,26424.172,-47.225
16129.544,23858.418,41.99
5689.933,13808.341,20.014
7561.178,20918.002,31.671
7874.598,19071.381,47.387
8895.928,21024.514,47.439
12720.007,20120.266,84.216
16126.886,23845.459,24.074
4120.654,15406.489,220.497
4546.118,14677.298,32.811
5701.021,13809.659,32.468
8586.037,23210.604,111.853
9412.529,17670.174,43.484
9550.547,22431.969,36.319
12751.275,20174.832,161.397
13104.976,21103.623,523.362
15565.124,16821.631,23.376
15990.74,16173.034,110.542
16376.394,27216.891,-8.382
5471.817,17670.014,8.158
5524.077,20194.654,-27.757
6818.745,21345.6,12.685
9199.108,20087.498,132.699
9796.158,14616.845,110.626
10116.723,16504.145,82.836
11332.85,20782.299,207.372
11832.584,17288.514,60.947
13757.842,27656.115,239.235
14033.013,26742.312,293.413
5476.36,20716.055,28.755
8530.518,20309.9,105.903
9435.697,17749.416,29.101
9562.715,22387.121,43.56
11947.466,14492.519,146.752
12102.063,18834.02,145.202
14508.245,17999.641,-6.977
15105.328,22123.287,44.85
15494.536,21215.334,3.492
8989.854,15324.784,34.393
9091.127,16449.039,28.198
9100.5,20170.469,143.685
9226.938,24364.068,228.18
9562.275,22376.191,40.115
9685.486,16736.414,-16.377
10315.82,25781.949,263.379
11933.342,18406.342,107.193
11971.803,20425.568,54.032
13838.535,27682.537,181.256
14025.982,19405.84,200.099
5213.213,14228.929,13.301
9430.712,17712.01,33.98
9447.007,20151.086,11.364
9657.439,16742.926,56.806
10364.564,19922.428,112.252
10969.961,19183.07,31.371
11914.462,18415.959,21.037
13310.809,27573.082,130.688
13562.862,22274.488,110.521
14623.242,27827.436,28.932
16570.482,16377.437,64.36
4433.763,16940.061,1.567
5775.675,13872.23,18.349
7132.057,21758.957,-24.149
7222.637,24315.859,21.974
8513.678,15075.126,47.379
9136.812,20045.316,55.235
9943.433,16530.066,133.195
10970.527,19170.367,63.961
11499.959,24941.406,3.541
13042.038,17839.307,12.94
13764.629,18066.781,42.802
15942.982,26423.133,43.293
4418.671,16948.523,-4.763
5769.832,13866.753,15.126
10723.884,19704.615,84.351
12486.831,18278.836,81.042
14802.035,17796.568,13.6
15210.833,21924.477,-0.572
15596.12,21155.271,13.026
7935.186,19176.309,-36.966
9400.916,17754.287,-34.136
9931.541,15785.587,-39.731
10855.61,19126.932,14.927
12895.904,24867.139,-3.779
13639.02,22459.172,63.37
15083.331,21077.238,-18.807
6861.451,15796.97,-11.143
7469.557,18936.006,-1.22
8196.026,21550.379,68.353
10146.323,17224.49,45.237
10826.907,19666.848,-31.092
11505.252,24969.047,55.455
13729.271,23203.361,-19.754
13978.766,24354.395,60.616
14172.317,15655.318,153.438
4426.076,16881.176,79.005
5874.497,16125.189,22.735
6130.493,20363.74,100.508
6794.915,21898.779,21.62
6885.202,14515.631,193.354
8106.015,19555.867,38.827
8190.331,21557.01,202.585
10194.235,13820.81,261.463
11160.928,19642.863,104.846
13048.884,23288.055,-6.952
14000.526,24324.607,178.344
16881.008,26050.805,-49.628
17065.816,16550.922,245.776
5275.838,17653.582,60.206
5876.861,16120.39,40.165
6100.364,18720.916,45.111
6843.062,15622.267,34.11
6806.981,21887.939,16.029
6851.884,21275.426,68.056
7518.787,19014.82,-15.315
8016.308,17903.357,65.899
9779.523,13830.395,3.607
11832.969,20380.998,94.182
14090.67,24319.748,65.83
14583.807,27048.205,24.426
14805.099,18012.607,38.085
15837.95,21459.342,149.236
16360.809,17255.434,119.844
4435.757,16768.609,126.768
6107.238,18727.221,21.117
6774.926,21168.949,25.955
8479.09,18431.186,49.381
9778.718,13836.574,0.203
10741.778,17969.254,16.148
12113.063,22001.121,154.078
13036.815,26913.545,100.36
13254.925,20096.578,-2.316
13597.813,21128.789,10.388
15834.253,26186.787,-3.217
16111.782,18225.641,121.66
16208.313,15834.271,23.635
16614.629,27912.75,120.984
4969.762,17611.713,22.936
9161.543,25149.449,248.202
9698.32,16661.264,99.269
9914.927,21623.676,83.446
10244.781,13846.992,115.171
11411.266,19537.699,50.801
12111.944,22006.979,133.342
12517.319,23495.162,73.758
13042.469,26927.852,164.175
13250.162,21814.416,272.006
16189.302,15824.978,152.888
16102.787,18199.34,61.764
17036.775,23361.172,128.586
8467.443,24334.406,52.969
13248.883,21821.307,264.203
16289.393,16277.391,25.867
7388.652,20784.383,-32.586
8869.194,14690.337,103.205
13966.354,25022.111,49.69
14608.769,22441.256,8.624
14928.408,25497.984,54.54
16117.938,16249.938,88.829
16450.592,23876.551,45.931
16926.73,26094.111,25.81
5441.979,16320.501,5.308
6767.399,21965.207,53.325
7450.011,20865.027,93.52
9169.321,16396.986,186.426
9417.23,17758.059,24.414
10043.934,19545.193,70.285
11990.249,22643.629,86.327
12185.846,19280.771,71.855
14932.604,25446.584,21.73
15051.148,19166.439,450.879
16211.354,18176.762,99.957
16397.275,27213.785,16.596
16794.348,15728.728,-26.674
5218.697,17783.74,26.089
6240.443,22122.523,45.139
6961.932,19502.508,284.426
7460.473,20862.248,228.172
9404.405,17749.799,399.473
12368.339,18170.826,32.729
13021.175,23402.637,-1.346
14887.328,17772.629,23.242
14775.618,24534.623,-5.16
16275.392,15912.818,109.114
16289.799,16795.883,-27.171
4490.043,18277.676,107.445
5323.42,16433.158,-29.801
5720.491,21212.67,23.985
7892.264,16485.73,13.06
8240.439,23581.131,120.209
9413.563,17745.199,32.946
10022.556,15521.527,24.077
11579.87,17280.092,93.945
12302.089,19428.561,216.531
13924.555,19627.76,44.037
16607.17,16353.734,-11.88
5130.165,14151.149,16.628
5172.083,17365.459,-28.162
7153.136,13627.384,43.728
8266.396,18860.619,33.013
10095.922,17367.367,74.193
11590.721,18086.158,133.171
12299.61,19434.949,184.518
13070.205,20040.336,42.07
13998.295,19520.125,57.233
16607.859,16359.615,-6.038
5139.598,14156.709,-9.174
8910.703,15736.053,-10.269
9576.275,16680.621,-17.893
11131.143,24625.016,51.913
11370.059,22389.629,37.18
12276.72,19414.693,128.861
15672.06,16904.588,-18.936
15890.845,26189.516,63.581
6991.29,19389.25,48.303
7965.798,17798.727,131.232
9403.3,17737.895,134.51
9467.96,22413.311,51.49
10274.747,13794.221,164.087
12100.688,18816.486,-21.89
15112.383,26499.145,24.699
15469.637,25046.701,-6.347
15740.468,26340.146,78.593
4504.892,18283.838,109.143
7091.146,21745.549,-31.321
7965.346,17807.484,112.961
8910.548,15417.896,64.363
9418.177,17734.57,40.771
9470.04,22406.637,-5.914
9858.411,21649.496,-13.053
12105.33,15844.643,8.808
14434.354,22243.387,55.439
4297.813,17886.289,4.209
5708.801,21199.213,36.593
6925.522,21786.918,26.404
8922.262,15395.674,75.324
9461.016,20349.594,-1.259
9551.728,23763.148,-39.544
10674.256,16664.754,11.228
11487.43,17374.352,38.735
14252.577,15637.675,66.037
16100.828,16205.609,57.658
6843.297,21851.074,-20.627
7838.658,19650.125,55.566
9410.024,17739.588,281.042
10067.189,17204.979,40.465
10661.325,18027.307,177.521
11203.248,24682.256,-9.32
13180.438,22259.805,22.721
16882.832,14169.801,92.874
5721.831,21212.43,-37.848
7146.469,16790.061,71.626
8590.001,22156.404,-38.951
9431.588,17731.623,60.519
9986.869,15508.46,-25.206
11852.201,18403.385,43.12
16215.971,18397.973,168.991
16907.701,16685.559,99.765
7040.309,19489.137,-13.107
7171.199,20811.025,-1.086
8290.945,13878.235,4.695
9043.101,25064.266,17.694
9965.766,19529.086,138.122
10267.432,25922.324,103.752
10530.914,14739.994,75.272
12067.932,22689.883,112.355
12558.741,24997.904,-30.476
14039.971,26880.068,20.728
14947.219,17908.441,100.561
4557.168,14698.053,8.113
6020.513,20353.066,32.523
7706.595,20404.684,74.057
12023.388,19198.488,59.835
15984.367,20372.076,-1.946
16253.375,16717.133,13.155
16676.123,22000.871,49.178
5685.012,20180.939,37.082
7431.163,14666.911,-30.324
9524.585,16599.268,176.907
12097.166,19201.529,0.061
13704.975,17091.453,24.491
14516.666,27088.725,130.507
16276.552,16727.432,139.923
16672.768,22001.492,-24.741
3991.647,15523.438,81.059
10309.373,19224.168,4.454
13074.312,26846.844,257.872
16290.178,15907.087,206.316
5286.321,17682.215,-15.613
7093.002,15001.619,220.492
9397.61,17724.846,365.587
12650.771,17738.957,47.156
4294.044,15131.707,83.126
6214.872,22119.607,77.356
7051.857,19393.758,25.35
7062.052,21995.398,23.014
8228.724,21547.16,-16.332
8453.874,15197.64,62.704
13519.015,21114.691,-7.185
13913.256,20128.779,106.54
14042.241,22517.014,12.055
15187.436,25967.625,40.336
15239.031,21253.98,-17.66
15235.587,24517.57,83.687
16791.379,15700.685,31.194
6095.374,18679.375,209.27
6214.48,22122.984,193.267
8509.185,24601.666,40.011
8484.707,15217.872,54.979
8742.418,18457.758,-11.344
9914.91,21612.439,1.183
12107.386,17506.746,11.603
13919.782,20100.938,25.503
14647.009,27814.855,157.99
14986.256,18993.184,70.53
5269.773,17645.93,25.047
8662.422,22619.172,40.221
9444.013,22542.9,12.181
11757.508,17383.064,109.097
12034.545,22703.998,72.148
14730.741,18027.16,89.86
15180.814,25443.949,66.051
15461.083,22766.258,92.1
5266.863,17652.461,51.087
6911.896,15871.101,18.833
8253.148,18847.879,-0.653
8961.013,20995.043,-25.585
9408.565,17730.455,163.62
10223.329,24331.057,-11.027
10384.018,25723.361,185.878
11474.784,24969.621,37.202
12006.162,20498.479,-6.438
12733.709,21130.826,55.62
6859.088,15916.325,37.849
6838.969,21929.191,120.165
9414.553,17727.283,212.065
11186.136,17846.504,316.667
11999.13,14428.453,142.311
13039.68,26783.449,72.83
13642.221,16324.002,-33.927
15001.804,22066.465,25.145
15610.756,22624.068,-0.974
15719.888,26290.08,84.258
5320.292,17723.609,40.038
6972.114,22079.799,-11.076
7205.605,20617.523,34.954
8473.628,22451.906,79.858
8594.021,18388.506,23.279
14927.091,23303.137,52.233
15118.689,17753.166,4.482
7707.491,20367.545,12.315
9522.84,18738.475,32.152
11951.603,14373.135,71.4
13002.064,23285.178,15.284
14040.987,22448.896,3.754
14303.764,18024.729,-3.415
14924.511,23283.93,78.69
15049.829,19114.33,79.946
15197.375,21081.268,45.041
15496.893,22857.467,65.835
15725.477,21247.137,46.97
15638.276,26952.064,156.949
16195.033,15767.338,94.631
5918.815,16188.818,71.36
7022.306,16776.5,53.834
7661.067,15366.102,89.962
9411.188,17735.758,217.713
10434.877,19274.541,88.63
10780.027,16604.164,-13.609
12480.915,23455.145,29.822
13504.449,22255.67,-30.819
15086.312,21979.195,51.338
15649.479,16908.494,30.463
16626.178,21916.186,148.279
7041.468,16714.52,84.451
